Label,id,node
Jerome Carlin,968,968
Ralston Crawford,969,969
William Spratling|Spratling,970,970
Scott Rothstein,971,971
James Cole,972,972
Terence Main,973,973
Terence Main|Laura Johnson|Tom Nicholson|Eric Chan|Main + Main,974,974
Howard Meister,975,975
Komar & Melamid|Alexander Melamid|Vitaly Komar,976,976
Norman Wilfred Lewis,977,977
Haim Steinbach,978,978
John R. Fudge,979,979
Misha Reznikoff,980,980
Robert Wilson,981,981
Mary Beth McKenzie,982,982
John Dubrow,983,983
Willie Birch,984,984
James D. Butler,985,985
Alexander Brook,986,986
John Horn,987,987
Mary Merkel-Hess,988,988
Brother Thomas,989,989
"The Herman Miller Furniture Company, Zeeland, MI|Charles Eames|Ray Eames",990,990
Andor Weininger,991,991
Elaine de Kooning,992,992
Elsa Freund,993,993
Michael Lacktman,994,994
Evelyn Svec Ward,995,995
Joshua Neustein,996,996
Richard Yelle,997,997
Richard Meier,998,998
Beauford Delaney,999,999
Stephen Hannock,1000,1000
Martha Alf,1001,1001
Susan Rothenberg,1002,1002
Joseph Delaney,1003,1003
G. Daniel Massad,1004,1004
Jean-Michel Basquiat,1005,1005
O. Louis Guglielmi,1006,1006
Morison S. Cousins,1007,1007
Morison S. Cousins|Tupperware Worldwide,1008,1008
Rick Horton,1009,1009
Don Nice,1010,1010
Jack Tworkov,1011,1011
Douglas Safranek,1012,1012
Caio Fonseca,1013,1013
Anthony Viti,1014,1014
Miriam Beerman,1015,1015
William Anthony,1016,1016
Steve Wood,1017,1017
Mary Zeran,1018,1018
David Salle,1019,1019
Knoll|Harry Bertoia,1020,1020
Kay WalkingStick,1021,1021
Miriam Schapiro,1022,1022
Richmond Burton,1023,1023
Reginald Pollack,1024,1024
Lois Bartlett Tracy,1025,1025
Lois Lane,1026,1026
Raymond Loewy|Doubinski Frères,1027,1027
Leland Bell,1028,1028
Leonid Lamm,1029,1029
George Rickey,1030,1030
Paul Cadmus,1031,1031
R.B. Kitaj|Aldo Crommelynck,1032,1032
Elizabeth Layton,1033,1033
Adrian Piper,1034,1034
Fletcher Benton|Artist Editions Limited,1035,1035
David Klamen,1036,1036
Susan Hauptman,1037,1037
Terry Adkins,1038,1038
Jene Highstein,1039,1039
Hughie Lee-Smith,1040,1040
William Morris,1041,1041
John Lewis,1042,1042
Stephen Greene,1043,1043
Herbert Ferber,1044,1044
Lorna Simpson,1045,1045
Ginny Ruffner,1046,1046
Toots Zynsky,1047,1047
Eva Zeisel|Red Wing Pottery,1048,1048
Red Wing Pottery|Eva Zeisel,1049,1049
Luigi Lucioni,1050,1050
Robert Harms,1051,1051
Niles Spencer,1052,1052
Wilbur Niewald,1053,1053
Rockwell Kent|Bloomcraft Inc.,1054,1054
Bloomcraft Inc.|Rockwell Kent,1055,1055
Ross Bleckner,1056,1056
Kiki Smith,1057,1057
Mike Kelley,1058,1058
Simon Leung,1059,1059
June Schwarcz,1060,1060
Eva Zeisel|Schramberg Majolica Factory,1061,1061
Molly Nye Tobey,1062,1062
Judith Shea,1063,1063
Kenzo Okada,1064,1064
Robert Gober,1065,1065
Ben Shahn,1066,1066
Warren MacKenzie,1067,1067
Sidney Hutter,1068,1068
Samuel J. Herman,1069,1069
Marty J. Kalb,1070,1070
Allyson Strafella,1071,1071
Isabel Bishop,1072,1072
William Henry Johnson,1073,1073
Marthe Keller,1074,1074
Lucia Autorino Salemme,1075,1075
Martin Kline,1076,1076
Jill Moser,1077,1077
Mark Podwal,1078,1078
Richard Marquis,1079,1079
Thomas Hart Benton|Associated American Artists,1080,1080
Marvin Lipofsky,1081,1081
Carroll Dunham,1082,1082
Howard Kottler,1083,1083
Joseph Stella,1084,1084
Mario Bencomo,1085,1085
Pinton S.A.|Romare Bearden,1086,1086
Ibram Lassaw,1087,1087
"Donald Sultan|Tyler Graphics, Ltd.",1088,1088
Whitfield Lovell,1089,1089
Lawrence H. Lebduska,1090,1090
Lynne Yamamoto|Exit Art/The First World,1091,1091
Judy Pfaff|Exit Art/The First World,1092,1092
David Scher|Exit Art/The First World,1093,1093
Janine Antoni|Exit Art/The First World,1094,1094
Ida Applebroog|Exit Art/The First World,1095,1095
Daniella Dooling|Exit Art/The First World,1096,1096
Jane Hammond|Exit Art/The First World,1097,1097
Kim Jones|Exit Art/The First World,1098,1098
Frank Moore|Exit Art/The First World,1099,1099
Tom Otterness|Exit Art/The First World,1100,1100
Earl Cunningham,1101,1101
Mimi Gross,1102,1102
Frank Gehry|Knoll,1103,1103
Mel Bochner,1104,1104
Ken Price|Charles Bukowski|Black Sparrow Graphic Arts,1105,1105
Robert Therrien|Edition Jacob Samuel,1106,1106
Tom Levine,1107,1107
Marianna Leporsky,1108,1108
Glen Hansen,1109,1109
Betye Saar,1110,1110
Joe Brainard,1111,1111
Ron Nagle,1112,1112
Adrian Saxe,1113,1113
Richard DeVore,1114,1114
John Steuart Curry,1115,1115
Kay Sekimachi,1116,1116
Patti Lechman,1117,1117
David Ellsworth,1118,1118
Rudolf Staffel,1119,1119
David Rowland,1120,1120
Morison S. Cousins|Venini S.p.a.,1121,1121
Robert Blackburn Printmaking Workshop|Hale Woodruff,1122,1122
Terry Winters,1123,1123
Jake Berthot,1124,1124
Henry Pearson,1125,1125
Mark Sheinkman,1126,1126
David Regan,1127,1127
Jay Musler,1128,1128
Steven Montgomery,1129,1129
William Daley,1130,1130
Ruth Duckworth,1131,1131
Anne Currier,1132,1132
Marc Leuthold,1133,1133
Flora Book,1134,1134
Abby Leigh,1135,1135
"Terry Winters|Ilene Kurtz Editions|Studio Aldo Crommelynck, Paris",1136,1136
"Ilene Kurtz Editions|Terry Winters|Studio Aldo Crommelynck, Paris",1137,1137
"Terry Winters|Studio Aldo Crommelynck, Paris|Ilene Kurtz Editions",1138,1138
Larry Day,1139,1139
Terry Winters|Peter Blum Editions,1140,1140
Peter Blum Editions|Terry Winters,1141,1141
Kiyomi Iwata,1142,1142
Candace Kling,1143,1143
Cindy Hickok,1144,1144
Coy Howard,1145,1145
Dona Look,1146,1146
Richard Notkin,1147,1147
Rudy Autio,1148,1148
Knoll|Eero Saarinen,1149,1149
"Lurelle Guild|Aluminum Company of America, Wear-Ever Aluminum Company Inc. Division (New Kensington, PA)",1150,1150
"Consolidated Lamp and Glass Company, Art Glassware Division, Coraopolis, PA|Reuben Haley",1151,1151
"William Lescaze|Revere Copper and Brass Company, Rome, NY",1152,1152
"John R. Morgan|Sears, Roebuck and Company",1153,1153
"George Sakier|American Radiator and Standard Sanitary Corporation., Standard Sanitary Manufacturing Company Division (Pittsburgh, Pennsylvania)",1154,1154
"Walter Dorwin Teague|Sparton Corporation (Jackson, Michigan)",1155,1155
"Silks Beau Monde, Marshall Field & Company|Walter Dorwin Teague",1156,1156
Edwin W. Fuerst|Libbey Glass Company,1157,1157
"Frederick Carder|Corning Glass Works, Steuben Division",1158,1158
Eastman Kodak Co.|Walter Dorwin Teague,1159,1159
Kurt Versen,1160,1160
"Pattyn Products Co. (Detroit, Michigan)|Unknown Designer",1161,1161
"Henry Dreyfuss|The American Thermos Bottle Company (Norwich, Connecticut)",1162,1162
"Henry Dreyfuss|The Washburn Company (Worcester, Massachusetts)",1163,1163
Henry Dreyfuss,1164,1164
Robert Fawcett|Heron Press,1165,1165
Paul T. Frankl|Harper & Brothers,1166,1166
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1167,1167
"Lurelle Guild|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1168,1168
Miklos Suba,1169,1169
"Terry Winters|Universal Limited Art Editions, Inc.|Universal Limited Art Editions, Inc.",1170,1170
Terry Winters|Grenfell Press|Grenfell Press,1171,1171
"Terry Winters|Keith Brintzenhofe|Hitoshi Kido|Universal Limited Art Editions, Inc.|John Lund",1172,1172
"Terry Winters|Keith Brintzenhofe|John Lund|Hitoshi Kido|Universal Limited Art Editions, Inc.",1173,1173
"Terry Winters|Hitoshi Kido|Universal Limited Art Editions, Inc.|Keith Brintzenhofe|John Lund",1174,1174
"Terry Winters|Hitoshi Kido|Keith Brintzenhofe|John Lund|Universal Limited Art Editions, Inc.",1175,1175
"Terry Winters|Keith Brintzenhofe|Universal Limited Art Editions, Inc.|John Lund|Hitoshi Kido",1176,1176
"Terry Winters|Universal Limited Art Editions, Inc.|John Lund|Keith Brintzenhofe|Hitoshi Kido",1177,1177
"Terry Winters|Universal Limited Art Editions, Inc.|Hitoshi Kido|Keith Brintzenhofe|John Lund",1178,1178
"Terry Winters|Hitoshi Kido|Keith Brintzenhofe|Universal Limited Art Editions, Inc.|John Lund",1179,1179
"Terry Winters|John Lund|Hitoshi Kido|Universal Limited Art Editions, Inc.|Keith Brintzenhofe",1180,1180
"Terry Winters|Keith Brintzenhofe|Universal Limited Art Editions, Inc.|Hitoshi Kido|John Lund",1181,1181
Carl Holty,1182,1182
Edmund deForest Curtis|Conestoga Pottery,1183,1183
Conestoga Pottery|Edmund deForest Curtis,1184,1184
Arbekai Pottery|Isidore Falkoff,1185,1185
Adelaide Alsop Robineau,1186,1186
Edward Francis McCartan,1187,1187
John Gregory,1188,1188
Harriet Whitney Frishmuth,1189,1189
Cheney Brothers,1190,1190
Herman Webster,1191,1191
E. Middleton Manigault,1192,1192
Charles Bittinger,1193,1193
Aldro T. Hibbard,1194,1194
Félix Bracquemond|Haviland & Co.,1195,1195
Haviland & Co.|Félix Bracquemond,1196,1196
Hazel Burnham Slaughter|Cheney Brothers,1197,1197
Edward Everett Oakes,1198,1198
Jonathan M. Swanson,1199,1199
Arthur Lee,1200,1200
Isidore Falkoff,1201,1201
Victor Salvatore,1202,1202
Felicie Waldo Howell,1203,1203
"Harry Wearne|Stead, McAlpin & Co.",1204,1204
Vicken Von Post|Rörstrand Factory,1205,1205
Herbert Haseltine,1206,1206
William Edward Bloomfield Starkweather,1207,1207
A. Sheldon Pennoyer,1208,1208
Ercole Cartotto,1209,1209
Edward J. Steichen|Stehli Silks Corporation,1210,1210
Charles B. Falls|Stehli Silks Corporation,1211,1211
Ralph Barton|Stehli Silks Corporation,1212,1212
René Clarke|Stehli Silks Corporation,1213,1213
Stehli Silks Corporation|Edward J. Steichen,1214,1214
Ruzzie Green|Stehli Silks Corporation,1215,1215
Helen Dryden|Stehli Silks Corporation,1216,1216
John Held Jr.|Stehli Silks Corporation,1217,1217
Neysa McMein,1218,1218
Ralph Barton,1219,1219
René Clarke,1220,1220
Stehli Silks Corporation|Katharine Sturges,1221,1221
Katharine Sturges|Stehli Silks Corporation,1222,1222
Charles B. Falls,1223,1223
H. R. Mallinson and Company,1224,1224
H. R. Mallinson and Company|Helen Damrosch Tee Van,1225,1225
Alexander Finta,1226,1226
Kenneth Hayes Miller,1227,1227
Paul Scheurich,1228,1228
Stehli Silks Corporation|Charles B. Falls,1229,1229
Stehli Silks Corporation|F. V. Carpenter,1230,1230
Harry Wearne,1231,1231
Leopold Seyffert,1232,1232
Josef Mario Korbel,1233,1233
Georg John Lober,1234,1234
Dorothea Warren O'Hara,1235,1235
Carl Walters,1236,1236
Marianna von Allesch,1237,1237
Anita M. Linzee,1238,1238
Walter Pach,1239,1239
Anne Goldthwaite,1240,1240
Laura Gardin Fraser,1241,1241
Gaetano Cecere,1242,1242
Ogden M. Pleissner,1243,1243
Henry Lee McFee,1244,1244
Thomas Hart Benton,1245,1245
Norman Bel Geddes,1246,1246
Carl Paul Jennewein,1247,1247
Lee Lawrie,1248,1248
Gardner Hale,1249,1249
Charles Fergus Binns,1250,1250
Frederic M. Grant,1251,1251
Joseph Breck,1252,1252
Molly Luce,1253,1253
George Ennis,1254,1254
Ernest Blumenschein,1255,1255
"Sidney Biehler Waugh|Corning Glass Works, Steuben Division",1256,1256
"Corning Glass Works, Steuben Division|Sidney Biehler Waugh",1257,1257
"Corning Glass Works, Steuben Division|Walter Dorwin Teague",1258,1258
"Samuel L. Ayres|Corning Glass Works, Steuben Division",1259,1259
"Corning Glass Works, Steuben Division|Samuel L. Ayres",1260,1260
"Corning Glass Works, Steuben Division|Frederick Carder",1261,1261
Albert Stewart,1262,1262
Arthur Graham Carey,1263,1263
Robert Ingersoll Aitken,1264,1264
Clarence Holbrook Carter,1265,1265
Waldo Peirce,1266,1266
Paul Sample,1267,1267
Venezia-Murano Company|Angelo Ferro,1268,1268
George Biddle,1269,1269
Richard Blow,1270,1270
Paul Ludwig Gill,1271,1271
Boris Lovet-Lorski,1272,1272
Gertrude K. Lathrop,1273,1273
Frank Mechau,1274,1274
Dale Nichols,1275,1275
Mary Hoover Aiken,1276,1276
Maud Morgan,1277,1277
Audrey Buller,1278,1278
Millard Sheets,1279,1279
Edith C. Blum,1280,1280
Harry Lane,1281,1281
Suzanne Silvercruys,1282,1282
Barse Miller,1283,1283
Philip Dike,1284,1284
Rudolf Jacobi,1285,1285
Angna Enters,1286,1286
George Grosz,1287,1287
Aaron Bohrod,1288,1288
Philip von Saltza,1289,1289
Raymond Breinin,1290,1290
Rainey Bennett,1291,1291
Stuart Benson,1292,1292
Lucille Villalon,1293,1293
Juanita Gonzalez,1294,1294
John Whorf,1295,1295
William L'Engle,1296,1296
Bruce Mitchell,1297,1297
Georges L. Schreiber,1298,1298
Lee Brown Coye,1299,1299
Thomas Craig,1300,1300
Irene de Bohus,1301,1301
Bernadine Custer,1302,1302
Eyvind Earle,1303,1303
Gladys Aller,1304,1304
Joan Irving Brandt,1305,1305
Pearl Frye Rau,1306,1306
Dong Kingman,1307,1307
Alexander Nepote,1308,1308
George Post,1309,1309
Milford Zornes,1310,1310
Fletcher Martin,1311,1311
Maija Grotell,1312,1312
Marion Lawrence Fosdick,1313,1313
Karl Drerup,1314,1314
Marianne Appel,1315,1315
Walker Hancock,1316,1316
Nan Watson,1317,1317
Ann Brockman,1318,1318
Patrick Morgan,1319,1319
Evangeline Chapman Cozzens,1320,1320
Bernard Klonis,1321,1321
Robert Noel Blair,1322,1322
Paul Valentine Lantz,1323,1323
Richard Sussman,1324,1324
Andrée Ruellan,1325,1325
Junius Allen,1326,1326
Edmond Amateis,1327,1327
Joseph E. Renier,1328,1328
John W. Taylor,1329,1329
Konrad Cramer,1330,1330
Louis Jean Liberté,1331,1331
Betty Lane,1332,1332
Anton Refregier,1333,1333
Mitchell Siporin,1334,1334
Karl R. Free,1335,1335
Elizabeth Sparhawk-Jones,1336,1336
Darrel Austin,1337,1337
Harry Shoulberg,1338,1338
José de Creeft,1339,1339
Anna Coleman Ladd,1340,1340
Erwin (Frederick) Springweiler,1341,1341
Francis Chapin,1342,1342
Ruth Raemisch,1343,1343
Brenda Putnam,1344,1344
William Scott Pyle,1345,1345
Jack Levine,1346,1346
John Atherton,1347,1347
Charles Houghton Howard,1348,1348
Frank Kleinholz,1349,1349
Jacob Lawrence,1350,1350
Kurt Ferdinand Roesch,1351,1351
Gladys Edgerly Bates,1352,1352
Henry Kreis,1353,1353
Alexander Calder,1354,1354
Frances Kent Lamont,1355,1355
Grace Hill Turnbull,1356,1356
Richmond Barthé,1357,1357
William W. Swallow,1358,1358
Janet de Coux,1359,1359
Viktor Schreckengost,1360,1360
Minna Wright Citron,1361,1361
Carl Schmitz,1362,1362
Eugene Berman,1363,1363
Bradley Walker Tomlin,1364,1364
Gladys Lewis Bush,1365,1365
Herzl Emanuel,1366,1366
John Sante,1367,1367
Daniel Rasmusson,1368,1368
Hugh Mesibov,1369,1369
"Samuel Joseph Brown, Jr.",1370,1370
Michael Leone,1371,1371
Julius Thiengen Bloch,1372,1372
Glenn Stuart Pearce,1373,1373
William Tasker,1374,1374
Josef Presser,1375,1375
Esther Garber,1376,1376
Thomas Flavell,1377,1377
Remo Farruggio,1378,1378
Reginald Wilson,1379,1379
Daniel Koerner,1380,1380
Sol Wilson,1381,1381
Isobel Bates,1382,1382
Elizabeth Terrell,1383,1383
Joseph De Martini,1384,1384
Joseph Kaplan,1385,1385
Morris Neuwirth,1386,1386
Gladys Kleinman,1387,1387
Perkins Harnly,1388,1388
Oronzo Gasparo,1389,1389
Joseph Wolins,1390,1390
Ben Benn,1391,1391
Lee Jackson,1392,1392
Rico Lebrun,1393,1393
Richard H. Recchia,1394,1394
Rene Paul Chambellan,1395,1395
Nahum Tschacbasov,1396,1396
Ivan Méstrovíc,1397,1397
Franklin Watkins,1398,1398
Jon Corbino,1399,1399
William C. McNulty,1400,1400
William Dean Fausett,1401,1401
Louis Schanker,1402,1402
Mary Eaton Dorr,1403,1403
Michel Alexander Werboff,1404,1404
Joseph A. Kiselewski,1405,1405
Sylvie Weinstein,1406,1406
Berthold Nebel,1407,1407
David Fredenthal,1408,1408
Edgardo Simone,1409,1409
Sidney Biehler Waugh,1410,1410
Margit Varga,1411,1411
Dahlov Ipcar,1412,1412
Isabel Burke Coll,1413,1413
Michael Lantz,1414,1414
Koren Der Harootian,1415,1415
Siuling Wong,1416,1416
William Charles Palmer,1417,1417
Karl Zerbe,1418,1418
William Manker,1419,1419
Winifred E. Phillips,1420,1420
Louis Benjamin Raynor,1421,1421
Herbert Harvey Sanders,1422,1422
H. Edward Winter,1423,1423
Snow Jade Wong,1424,1424
Harold E. Riegger,1425,1425
B. J. O. Nordfeldt,1426,1426
Everett Spruce,1427,1427
Thomas G. Lo Medico,1428,1428
Stanton Macdonald-Wright,1429,1429
Leo Friedlander,1430,1430
Irving Sherman,1431,1431
Grant Wood,1432,1432
"John A. Dreves|Corning Glass Works, Steuben Division",1433,1433
"Corning Glass Works, Steuben Division|George L. Thompson",1434,1434
Bruno Mankowski,1435,1435
Howard Whipple,1436,1436
Donal Hord,1437,1437
Kathleen Hollister,1438,1438
Cecil Howard,1439,1439
Arthur Osver,1440,1440
Priscilla Roberts,1441,1441
Robert Brackman,1442,1442
Ivan Albright,1443,1443
Flora Mace|Joey Kirkpatrick,1444,1444
Mary Shaffer,1445,1445
Albert W. Wein,1446,1446
Charles Henry Alston,1447,1447
Wheeler Williams,1448,1448
Andrew Michael Dasburg,1449,1449
Sueo Serisawa,1450,1450
Alice P. Shurtleff,1451,1451
Marion Greenwood,1452,1452
Lamar Dodd,1453,1453
"Edward Field Sanford, Jr.",1454,1454
Carlyle Brown,1455,1455
Reuben Tam,1456,1456
Walter Murch,1457,1457
Victor Higgins,1458,1458
William Thon,1459,1459
Leon Karp,1460,1460
Joseph Glasco,1461,1461
Karl Heinrich Gruppe,1462,1462
Henry Meloy,1463,1463
Ernest Cramer,1464,1464
Martha Franco,1465,1465
Gifford MacGregor Proctor,1466,1466
Jimmy Ernst,1467,1467
Peppino Mangravite,1468,1468
Attilio Salemme,1469,1469
Florine Stettheimer,1470,1470
Richard Haines,1471,1471
Henry Koerner,1472,1472
Duncan R. Stuart,1473,1473
Jean Jones Watts,1474,1474
Claude Bentley,1475,1475
Carl Gaertner,1476,1476
Katherine Sophie Dreier,1477,1477
Hedda Sterne,1478,1478
Robert Philipp,1479,1479
Balcomb Greene,1480,1480
William Grosvener Congdon,1481,1481
Peter Dalton,1482,1482
Abram Belskie,1483,1483
Sidney Simon,1484,1484
Cleve Gray,1485,1485
Robert Glenn Price,1486,1486
Anne Poor,1487,1487
Charles Kenneth Sibley,1488,1488
Arbit Blatas,1489,1489
John Groth,1490,1490
Peter Takal,1491,1491
Bessie Stough Callender,1492,1492
Xavier Gonzalez,1493,1493
Sue Fuller,1494,1494
William Kienbusch,1495,1495
Kay Sage,1496,1496
Charles Umlauf,1497,1497
Nathaniel Kaz,1498,1498
Calvin Albert,1499,1499
William Brice,1500,1500
Ynez Johnston,1501,1501
Victor Candell,1502,1502
Eliot Clark,1503,1503
John Taylor Arms,1504,1504
Yves Tanguy,1505,1505
John Hultberg,1506,1506
Richard Lippold,1507,1507
Nicolas Carone,1508,1508
Simon Lissim,1509,1509
Roy Mason,1510,1510
Stephen Etnier,1511,1511
Chen Chi,1512,1512
Carroll Cloar,1513,1513
Ruth Pruyn Goodrich,1514,1514
George Tooker,1515,1515
John Angel,1516,1516
Nancy Ellen Craig,1517,1517
Paul Fjelde,1518,1518
Pietro Montana,1519,1519
Carl A. Morris,1520,1520
Aaron A Shikler,1521,1521
Oscar Miestchaninoff,1522,1522
Jean de Marco,1523,1523
Paul B. Remmey,1524,1524
Donald De Lue,1525,1525
Sam Francis,1526,1526
Ilya Schor,1527,1527
Allan Houser,1528,1528
Charles Rudy,1529,1529
J. Sheldon Carey,1530,1530
"John Piper|Corning Glass Works, Steuben Division|George L. Thompson",1531,1531
"John Minton|Corning Glass Works, Steuben Division|Lloyd Atkins",1532,1532
"Corning Glass Works, Steuben Division|John Minton|Lloyd Atkins",1533,1533
"George L. Thompson|Corning Glass Works, Steuben Division",1534,1534
"Corning Glass Works, Steuben Division|Cho Chun Yung|Donald Pollard",1535,1535
"Sir Jacob Epstein|Corning Glass Works, Steuben Division|Donald Pollard",1536,1536
"Laurence Whistler|Corning Glass Works, Steuben Division",1537,1537
Audrey Newell,1538,1538
Gleb Derujinsky,1539,1539
Henry Gasser,1540,1540
Thomas Wilfred,1541,1541
Katharine Lane Weems,1542,1542
Leo Lentelli,1543,1543
F. Carlton Ball,1544,1544
Adolph Block,1545,1545
Patrick Henry Bruce,1546,1546
Adlai S. Hardin,1547,1547
Millie Bruhl Fredrick,1548,1548
Nathaniel Choate,1549,1549
Nathaniel Dirk,1550,1550
Stefano Cusumano,1551,1551
Oronzio Maldarelli,1552,1552
Lily Cushing,1553,1553
Mario Cooper,1554,1554
David Hare,1555,1555
Carl G. Mose,1556,1556
Albino Manca,1557,1557
Gertrude Schweitzer,1558,1558
Alfred Van Loen,1559,1559
Karl Pavany-Illava,1560,1560
Patricia Cunningham,1561,1561
Susanne Suba,1562,1562
Sidney Laufman,1563,1563
Frederic Whitaker,1564,1564
Robert A. Weinman,1565,1565
Frank Eliscu,1566,1566
Emily Winthrop Miles,1567,1567
Vuk Vuchinich,1568,1568
Harry Marinsky,1569,1569
Carlton Lehman,1570,1570
Katharine Lovell,1571,1571
Rudy Martinelli,1572,1572
Clara Fasano,1573,1573
Brian Connelly,1574,1574
Ethel Myers,1575,1575
Isabel Whitney,1576,1576
Jerome Blum,1577,1577
Avel de Knight,1578,1578
B. Shirley Carter,1579,1579
Walter Stein,1580,1580
Hazel Janicki,1581,1581
Aldo Casanova,1582,1582
A. Robert Birmelin,1583,1583
Robert Vickrey,1584,1584
Ralph Menconi,1585,1585
Elizabeth Nealon Weistrop,1586,1586
Robert Lohman,1587,1587
Robert Ranieri,1588,1588
Jonathan Scoville,1589,1589
Benjamin Knotts,1590,1590
Robert Andrew Parker,1591,1591
Everett Raymond Kinstler,1592,1592
Dorothy Coulter,1593,1593
Morton Schamberg,1594,1594
John Graham,1595,1595
Jean Xceron,1596,1596
Stefan Hirsch,1597,1597
Jules Bouy|F. Schumacher & Co.,1598,1598
American Decorative Hooked Rugs and Panels Co.|Jules Bouy,1599,1599
Fisher & Gentile Ltd.,1600,1600
Saul Goldman|Aristocrat Embroidery,1601,1601
"Malden Mills, Inc.",1602,1602
"Glenoit Mills, Inc.",1603,1603
Gabbe-Salm|Hanora Fabrics,1604,1604
"United Merchants & Manufacturers, Inc.",1605,1605
Julian Tomchin|Chardon Marché,1606,1606
"George Richardson, Inc.",1607,1607
Saul Goldman,1608,1608
"Malcolm Marshall Fabrics, Inc.",1609,1609
"Onondaga Silk Company, Inc.",1610,1610
Sheraton International Fabrics Corp. - TSM,1611,1611
"Jeri Silk Mfg. Co., Inc.",1612,1612
"Meyer Woolens, Inc.",1613,1613
Donald Richard Miller,1614,1614
(Matchett) Herring Coe,1615,1615
Gunta Stölzl Workshop|Anni Albers,1616,1616
Robert Beverly Hale,1617,1617
"Buffalo China (Buffalo, New York)",1618,1618
Rollin Crampton,1619,1619
Nina Winkel,1620,1620
Berroco Inc.,1621,1621
Chardon Marché,1622,1622
"Anglo Fabrics Company, Inc.",1623,1623
The Aerbaf Corporation,1624,1624
Ellen Gallagher,1625,1625
Laura Owens,1626,1626
Lynda Benglis,1627,1627
Michael Lekakis,1628,1628
Michael Aschenbrenner,1629,1629
Paul Chaleff,1630,1630
Paul Feeley,1631,1631
Earl Kerkam,1632,1632
Claes Oldenburg,1633,1633
Richard Mayhew,1634,1634
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1635,1635
Max Protetch|Glenn Ligon,1636,1636
Glenn Ligon|Burnet Editions|Max Protetch,1637,1637
Julian Stanczak,1638,1638
John Lund|Jasper Johns,1639,1639
Ludwig Mies van der Rohe|Berliner Metallgewerbe Josef Muller,1640,1640
M. Ali Tayar|Metalteks,1641,1641
Sean Scully|Burnet Editions,1642,1642
Ian Phillips,1643,1643
Landfall Press|Kara Walker,1644,1644
Joan Livingstone,1645,1645
"Solo Impressions, Inc.|Louise Bourgeois",1646,1646
Hamilton Press|Dennis Hopper,1647,1647
Gemini G.E.L.|Jasper Johns,1648,1648
Ellsworth Kelly|Gemini G.E.L.,1649,1649
Noblet Sérigraphie|Roy Lichtenstein,1650,1650
"Universal Limited Art Editions, Inc.|James Rosenquist",1651,1651
"Hampton Editions, Ltd.|David Salle",1652,1652
"Tyler Graphics, Ltd.|Frank Stella",1653,1653
Sam Feinstein,1654,1654
"Egmont Hegel Arens|Theodore C. Brookhart|Hobart Manufacturing Company, Troy, Ohio|David Anderson Meeker",1655,1655
Lester Beall,1656,1656
"Henry Dreyfuss|Birtman Electric Co. (Chicago, Illinois)",1657,1657
"Henry Dreyfuss|Westclox Company, Division of General Time Instruments Corp. (La Salle, Illinois)",1658,1658
"Henry Dreyfuss|Buffalo China (Buffalo, New York)",1659,1659
Helen Hughes Dulany,1660,1660
Betty Woodman|Viola Frey,1661,1661
Edgar Levy,1662,1662
"Harold L. Van Doren|John G. Rideout|The American National Company, Toledo, Ohio",1663,1663
Arthur Smith,1664,1664
Peter Todd Mitchell,1665,1665
Anne Wilson,1666,1666
"Walter Kidde Sales Company, Bloomfield, New Jersey|Norman Bel Geddes|Worthen Paxton",1667,1667
"Emerson Radio and Phonograph Corp., New York|Norman Bel Geddes",1668,1668
"Lurelle Guild|Aluminum Company of America, Kensington Inc. Division, New Kensington, Pennsylvania",1669,1669
"Wolfgang Hoffmann|Pola Hoffmann|Early American Pewter Company, Boston, MA",1670,1670
"Frank G. Holmes|Lenox, Incorporated",1671,1671
"Clarence Karstadt|Sears, Roebuck and Company",1672,1672
"Raymond Loewy|Purma Camera, Ltd., England",1673,1673
"J. Robert F. Swanson|Johnson Furniture Company, Grand Rapids, MI",1674,1674
John Rogers Cox,1675,1675
Alice Dalton Brown,1676,1676
"Donald Deskey|Geyer Publications, Andrew Geyer Inc. Publishers",1677,1677
"Isamu Noguchi|Zenith Radio Corporation (Chicago, Illinois)|Kurz-Kasch, Inc. (Dayton, Ohio)|Chicago Molded Products Corporation (Chicago, Illinois)",1678,1678
"Wilber L. Orme|Cambridge Glass Company (Cambridge, Ohio)",1679,1679
Peter Pfisterer,1680,1680
"Gilbert Rohde|Mutual-Sunset Lamp Manufacturing Company, Inc., Brooklyn, NY",1681,1681
Walter Dorwin Teague|Libbey Glass Company,1682,1682
"Walter Dorwin Teague|Corning Glass Works, Steuben Division",1683,1683
Walter Dorwin Teague|Eastman Kodak Co.,1684,1684
"Walter Dorwin Teague|Polaroid Corporation, Cambridge, MA|Frank Del Giudice",1685,1685
"Walter von Nessen|Chase Brass & Copper Company, Inc. (Waterbury, Connecticut)",1686,1686
Walter von Nessen,1687,1687
Kem Weber|Friedman Silver Company,1688,1688
"Kem Weber|Airline Chair Company (Los Angeles, California)",1689,1689
"William Archibald Welden|Revere Copper and Brass Company, Rome, NY",1690,1690
"Eva Zeisel|Universal Potteries Inc. (Cambridge, Ohio)|Francis Blod",1691,1691
"The Company of Master Craftsmen, for W. & J. Sloane",1692,1692
