Label,id,node
Bob Stocksdale,1106,1106
Merrill Mahaffey,1107,1107
Richard Maury,1108,1108
Idelle Weber,1109,1109
Amy Weiskopf,1110,1110
Houghton Cranford Smith,1111,1111
Eva Zeisel|Castleton China,1112,1112
Michael Tracy,1113,1113
Loren MacIver,1114,1114
Melvin Edwards,1115,1115
Louis Bouché,1116,1116
Donald Holden,1117,1117
Claude Marks,1118,1118
Viola Frey,1119,1119
Jacob Glushakow,1120,1120
Red Grooms|Lysiane Luong,1121,1121
William T. Wiley,1122,1122
Eugenie Baizerman,1123,1123
Harry Kramer,1124,1124
Arnold Mesches,1125,1125
Philip Evergood,1126,1126
Christo,1127,1127
Jerome Carlin,1128,1128
Ralston Crawford,1129,1129
William Spratling|Spratling,1130,1130
Scott Rothstein,1131,1131
James Cole,1132,1132
Terence Main,1133,1133
Terence Main|Laura Johnson|Tom Nicholson|Eric Chan|Main + Main,1134,1134
Howard Meister,1135,1135
Komar & Melamid|Alexander Melamid|Vitaly Komar,1136,1136
Norman Wilfred Lewis,1137,1137
Haim Steinbach,1138,1138
John R. Fudge,1139,1139
Misha Reznikoff,1140,1140
Robert Wilson,1141,1141
Mary Beth McKenzie,1142,1142
John Dubrow,1143,1143
Willie Birch,1144,1144
James D. Butler,1145,1145
Alexander Brook,1146,1146
John Horn,1147,1147
Mary Merkel-Hess,1148,1148
Brother Thomas,1149,1149
"The Herman Miller Furniture Company, Zeeland, MI|Charles Eames|Ray Eames",1150,1150
Andor Weininger,1151,1151
Elaine de Kooning,1152,1152
Elsa Freund,1153,1153
Michael Lacktman,1154,1154
Evelyn Svec Ward,1155,1155
Joshua Neustein,1156,1156
Richard Yelle,1157,1157
Richard Meier,1158,1158
Beauford Delaney,1159,1159
Stephen Hannock,1160,1160
Martha Alf,1161,1161
Susan Rothenberg,1162,1162
Joseph Delaney,1163,1163
G. Daniel Massad,1164,1164
Jean-Michel Basquiat,1165,1165
O. Louis Guglielmi,1166,1166
Morison S. Cousins,1167,1167
Morison S. Cousins|Tupperware Worldwide,1168,1168
Rick Horton,1169,1169
Don Nice,1170,1170
Jack Tworkov,1171,1171
Douglas Safranek,1172,1172
Caio Fonseca,1173,1173
Anthony Viti,1174,1174
Miriam Beerman,1175,1175
William Anthony,1176,1176
Steve Wood,1177,1177
Mary Zeran,1178,1178
David Salle,1179,1179
Knoll|Harry Bertoia,1180,1180
Kay WalkingStick,1181,1181
Miriam Schapiro,1182,1182
Richmond Burton,1183,1183
Reginald Pollack,1184,1184
Lois Bartlett Tracy,1185,1185
Lois Lane,1186,1186
Raymond Loewy|Doubinski Frères,1187,1187
Leland Bell,1188,1188
Leonid Lamm,1189,1189
George Rickey,1190,1190
Paul Cadmus,1191,1191
R.B. Kitaj|Aldo Crommelynck,1192,1192
Elizabeth Layton,1193,1193
Adrian Piper,1194,1194
Fletcher Benton|Artist Editions Limited,1195,1195
David Klamen,1196,1196
Susan Hauptman,1197,1197
Terry Adkins,1198,1198
Jene Highstein,1199,1199
Hughie Lee-Smith,1200,1200
William Morris,1201,1201
John Lewis,1202,1202
Stephen Greene,1203,1203
Herbert Ferber,1204,1204
Lorna Simpson,1205,1205
Ginny Ruffner,1206,1206
Toots Zynsky,1207,1207
Eva Zeisel|Red Wing Pottery,1208,1208
Red Wing Pottery|Eva Zeisel,1209,1209
Luigi Lucioni,1210,1210
Robert Harms,1211,1211
Niles Spencer,1212,1212
Wilbur Niewald,1213,1213
Rockwell Kent|Bloomcraft Inc.,1214,1214
Bloomcraft Inc.|Rockwell Kent,1215,1215
Ross Bleckner,1216,1216
Kiki Smith,1217,1217
Mike Kelley,1218,1218
Simon Leung,1219,1219
June Schwarcz,1220,1220
Eva Zeisel|Schramberg Majolica Factory,1221,1221
Molly Nye Tobey,1222,1222
Judith Shea,1223,1223
Kenzo Okada,1224,1224
Robert Gober,1225,1225
Ben Shahn,1226,1226
Warren MacKenzie,1227,1227
Sidney Hutter,1228,1228
Samuel J. Herman,1229,1229
Marty J. Kalb,1230,1230
Allyson Strafella,1231,1231
Isabel Bishop,1232,1232
William Henry Johnson,1233,1233
Marthe Keller,1234,1234
Lucia Autorino Salemme,1235,1235
Martin Kline,1236,1236
Jill Moser,1237,1237
Mark Podwal,1238,1238
Richard Marquis,1239,1239
Thomas Hart Benton|Associated American Artists,1240,1240
Marvin Lipofsky,1241,1241
Carroll Dunham,1242,1242
Howard Kottler,1243,1243
Joseph Stella,1244,1244
Mario Bencomo,1245,1245
Pinton S.A.|Romare Bearden,1246,1246
Ibram Lassaw,1247,1247
"Donald Sultan|Tyler Graphics, Ltd.",1248,1248
Whitfield Lovell,1249,1249
Lawrence H. Lebduska,1250,1250
Lynne Yamamoto|Exit Art/The First World,1251,1251
Judy Pfaff|Exit Art/The First World,1252,1252
David Scher|Exit Art/The First World,1253,1253
Janine Antoni|Exit Art/The First World,1254,1254
Ida Applebroog|Exit Art/The First World,1255,1255
Daniella Dooling|Exit Art/The First World,1256,1256
Jane Hammond|Exit Art/The First World,1257,1257
Kim Jones|Exit Art/The First World,1258,1258
Frank Moore|Exit Art/The First World,1259,1259
Tom Otterness|Exit Art/The First World,1260,1260
Earl Cunningham,1261,1261
Mimi Gross,1262,1262
Frank Gehry|Knoll,1263,1263
Mel Bochner,1264,1264
Ken Price|Charles Bukowski|Black Sparrow Graphic Arts,1265,1265
Robert Therrien|Edition Jacob Samuel,1266,1266
Tom Levine,1267,1267
Marianna Leporsky,1268,1268
Glen Hansen,1269,1269
Betye Saar,1270,1270
Joe Brainard,1271,1271
Ron Nagle,1272,1272
Adrian Saxe,1273,1273
Richard DeVore,1274,1274
John Steuart Curry,1275,1275
Kay Sekimachi,1276,1276
Patti Lechman,1277,1277
David Ellsworth,1278,1278
Rudolf Staffel,1279,1279
David Rowland,1280,1280
Morison S. Cousins|Venini S.p.a.,1281,1281
Robert Blackburn Printmaking Workshop|Hale Woodruff,1282,1282
Terry Winters,1283,1283
Jake Berthot,1284,1284
Henry Pearson,1285,1285
Mark Sheinkman,1286,1286
David Regan,1287,1287
Jay Musler,1288,1288
Steven Montgomery,1289,1289
William Daley,1290,1290
Ruth Duckworth,1291,1291
Anne Currier,1292,1292
Marc Leuthold,1293,1293
Flora Book,1294,1294
Abby Leigh,1295,1295
"Terry Winters|Ilene Kurtz Editions|Studio Aldo Crommelynck, Paris",1296,1296
"Ilene Kurtz Editions|Terry Winters|Studio Aldo Crommelynck, Paris",1297,1297
"Terry Winters|Studio Aldo Crommelynck, Paris|Ilene Kurtz Editions",1298,1298
Larry Day,1299,1299
Terry Winters|Peter Blum Editions,1300,1300
Peter Blum Editions|Terry Winters,1301,1301
Kiyomi Iwata,1302,1302
Candace Kling,1303,1303
Cindy Hickok,1304,1304
Coy Howard,1305,1305
Dona Look,1306,1306
Richard Notkin,1307,1307
Rudy Autio,1308,1308
Knoll|Eero Saarinen,1309,1309
"Lurelle Guild|Aluminum Company of America, Wear-Ever Aluminum Company Inc. Division (New Kensington, PA)",1310,1310
"Consolidated Lamp and Glass Company, Art Glassware Division, Coraopolis, PA|Reuben Haley",1311,1311
"William Lescaze|Revere Copper and Brass Company, Rome, NY",1312,1312
"John R. Morgan|Sears, Roebuck and Company",1313,1313
"George Sakier|American Radiator and Standard Sanitary Corporation., Standard Sanitary Manufacturing Company Division (Pittsburgh, Pennsylvania)",1314,1314
"Walter Dorwin Teague|Sparton Corporation (Jackson, Michigan)",1315,1315
"Silks Beau Monde, Marshall Field & Company|Walter Dorwin Teague",1316,1316
Edwin W. Fuerst|Libbey Glass Company,1317,1317
"Frederick Carder|Corning Glass Works, Steuben Division",1318,1318
Eastman Kodak Co.|Walter Dorwin Teague,1319,1319
Kurt Versen,1320,1320
"Pattyn Products Co. (Detroit, Michigan)|Unknown Designer",1321,1321
"Henry Dreyfuss|The American Thermos Bottle Company (Norwich, Connecticut)",1322,1322
"Henry Dreyfuss|The Washburn Company (Worcester, Massachusetts)",1323,1323
Henry Dreyfuss,1324,1324
Robert Fawcett|Heron Press,1325,1325
Paul T. Frankl|Harper & Brothers,1326,1326
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1327,1327
"Lurelle Guild|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1328,1328
Miklos Suba,1329,1329
"Terry Winters|Universal Limited Art Editions, Inc.|Universal Limited Art Editions, Inc.",1330,1330
Terry Winters|Grenfell Press|Grenfell Press,1331,1331
"Terry Winters|Keith Brintzenhofe|Hitoshi Kido|Universal Limited Art Editions, Inc.|John Lund",1332,1332
"Terry Winters|Keith Brintzenhofe|John Lund|Hitoshi Kido|Universal Limited Art Editions, Inc.",1333,1333
"Terry Winters|Hitoshi Kido|Universal Limited Art Editions, Inc.|Keith Brintzenhofe|John Lund",1334,1334
"Terry Winters|Hitoshi Kido|Keith Brintzenhofe|John Lund|Universal Limited Art Editions, Inc.",1335,1335
"Terry Winters|Keith Brintzenhofe|Universal Limited Art Editions, Inc.|John Lund|Hitoshi Kido",1336,1336
"Terry Winters|Universal Limited Art Editions, Inc.|John Lund|Keith Brintzenhofe|Hitoshi Kido",1337,1337
"Terry Winters|Universal Limited Art Editions, Inc.|Hitoshi Kido|Keith Brintzenhofe|John Lund",1338,1338
"Terry Winters|Hitoshi Kido|Keith Brintzenhofe|Universal Limited Art Editions, Inc.|John Lund",1339,1339
"Terry Winters|John Lund|Hitoshi Kido|Universal Limited Art Editions, Inc.|Keith Brintzenhofe",1340,1340
"Terry Winters|Keith Brintzenhofe|Universal Limited Art Editions, Inc.|Hitoshi Kido|John Lund",1341,1341
Carl Holty,1342,1342
Edmund deForest Curtis|Conestoga Pottery,1343,1343
Conestoga Pottery|Edmund deForest Curtis,1344,1344
Arbekai Pottery|Isidore Falkoff,1345,1345
Adelaide Alsop Robineau,1346,1346
Edward Francis McCartan,1347,1347
John Gregory,1348,1348
Harriet Whitney Frishmuth,1349,1349
Cheney Brothers,1350,1350
Herman Webster,1351,1351
E. Middleton Manigault,1352,1352
Charles Bittinger,1353,1353
Aldro T. Hibbard,1354,1354
Félix Bracquemond|Haviland & Co.,1355,1355
Haviland & Co.|Félix Bracquemond,1356,1356
Hazel Burnham Slaughter|Cheney Brothers,1357,1357
Edward Everett Oakes,1358,1358
Jonathan M. Swanson,1359,1359
Arthur Lee,1360,1360
Isidore Falkoff,1361,1361
Victor Salvatore,1362,1362
Felicie Waldo Howell,1363,1363
"Harry Wearne|Stead, McAlpin & Co.",1364,1364
Vicken Von Post|Rörstrand Factory,1365,1365
Herbert Haseltine,1366,1366
William Edward Bloomfield Starkweather,1367,1367
A. Sheldon Pennoyer,1368,1368
Ercole Cartotto,1369,1369
Edward J. Steichen|Stehli Silks Corporation,1370,1370
Charles B. Falls|Stehli Silks Corporation,1371,1371
Ralph Barton|Stehli Silks Corporation,1372,1372
René Clarke|Stehli Silks Corporation,1373,1373
Stehli Silks Corporation|Edward J. Steichen,1374,1374
Ruzzie Green|Stehli Silks Corporation,1375,1375
Helen Dryden|Stehli Silks Corporation,1376,1376
John Held Jr.|Stehli Silks Corporation,1377,1377
Neysa McMein,1378,1378
Ralph Barton,1379,1379
René Clarke,1380,1380
Stehli Silks Corporation|Katharine Sturges,1381,1381
Katharine Sturges|Stehli Silks Corporation,1382,1382
Charles B. Falls,1383,1383
H. R. Mallinson and Company,1384,1384
H. R. Mallinson and Company|Helen Damrosch Tee Van,1385,1385
Alexander Finta,1386,1386
Kenneth Hayes Miller,1387,1387
Paul Scheurich,1388,1388
Stehli Silks Corporation|Charles B. Falls,1389,1389
Stehli Silks Corporation|F. V. Carpenter,1390,1390
Harry Wearne,1391,1391
Leopold Seyffert,1392,1392
Josef Mario Korbel,1393,1393
Georg John Lober,1394,1394
Dorothea Warren O'Hara,1395,1395
Carl Walters,1396,1396
Marianna von Allesch,1397,1397
Anita M. Linzee,1398,1398
Walter Pach,1399,1399
Anne Goldthwaite,1400,1400
Laura Gardin Fraser,1401,1401
Gaetano Cecere,1402,1402
Ogden M. Pleissner,1403,1403
Henry Lee McFee,1404,1404
Thomas Hart Benton,1405,1405
Norman Bel Geddes,1406,1406
Carl Paul Jennewein,1407,1407
Lee Lawrie,1408,1408
Gardner Hale,1409,1409
Charles Fergus Binns,1410,1410
Frederic M. Grant,1411,1411
Joseph Breck,1412,1412
Molly Luce,1413,1413
George Ennis,1414,1414
Ernest Blumenschein,1415,1415
"Sidney Biehler Waugh|Corning Glass Works, Steuben Division",1416,1416
"Corning Glass Works, Steuben Division|Sidney Biehler Waugh",1417,1417
"Corning Glass Works, Steuben Division|Walter Dorwin Teague",1418,1418
"Samuel L. Ayres|Corning Glass Works, Steuben Division",1419,1419
"Corning Glass Works, Steuben Division|Samuel L. Ayres",1420,1420
"Corning Glass Works, Steuben Division|Frederick Carder",1421,1421
Albert Stewart,1422,1422
Arthur Graham Carey,1423,1423
Robert Ingersoll Aitken,1424,1424
Clarence Holbrook Carter,1425,1425
Waldo Peirce,1426,1426
Paul Sample,1427,1427
Venezia-Murano Company|Angelo Ferro,1428,1428
George Biddle,1429,1429
Richard Blow,1430,1430
Paul Ludwig Gill,1431,1431
Boris Lovet-Lorski,1432,1432
Gertrude K. Lathrop,1433,1433
Frank Mechau,1434,1434
Dale Nichols,1435,1435
Mary Hoover Aiken,1436,1436
Maud Morgan,1437,1437
Audrey Buller,1438,1438
Millard Sheets,1439,1439
Edith C. Blum,1440,1440
Harry Lane,1441,1441
Suzanne Silvercruys,1442,1442
Barse Miller,1443,1443
Philip Dike,1444,1444
Rudolf Jacobi,1445,1445
Angna Enters,1446,1446
George Grosz,1447,1447
Aaron Bohrod,1448,1448
Philip von Saltza,1449,1449
Raymond Breinin,1450,1450
Rainey Bennett,1451,1451
Stuart Benson,1452,1452
Lucille Villalon,1453,1453
Juanita Gonzalez,1454,1454
John Whorf,1455,1455
William L'Engle,1456,1456
Bruce Mitchell,1457,1457
Georges L. Schreiber,1458,1458
Lee Brown Coye,1459,1459
Thomas Craig,1460,1460
Irene de Bohus,1461,1461
Bernadine Custer,1462,1462
Eyvind Earle,1463,1463
Gladys Aller,1464,1464
Joan Irving Brandt,1465,1465
Pearl Frye Rau,1466,1466
Dong Kingman,1467,1467
Alexander Nepote,1468,1468
George Post,1469,1469
Milford Zornes,1470,1470
Fletcher Martin,1471,1471
Maija Grotell,1472,1472
Marion Lawrence Fosdick,1473,1473
Karl Drerup,1474,1474
Marianne Appel,1475,1475
Walker Hancock,1476,1476
Nan Watson,1477,1477
Ann Brockman,1478,1478
Patrick Morgan,1479,1479
Evangeline Chapman Cozzens,1480,1480
Bernard Klonis,1481,1481
Robert Noel Blair,1482,1482
Paul Valentine Lantz,1483,1483
Richard Sussman,1484,1484
Andrée Ruellan,1485,1485
Junius Allen,1486,1486
Edmond Amateis,1487,1487
Joseph E. Renier,1488,1488
John W. Taylor,1489,1489
Konrad Cramer,1490,1490
Louis Jean Liberté,1491,1491
Betty Lane,1492,1492
Anton Refregier,1493,1493
Mitchell Siporin,1494,1494
Karl R. Free,1495,1495
Elizabeth Sparhawk-Jones,1496,1496
Darrel Austin,1497,1497
Harry Shoulberg,1498,1498
José de Creeft,1499,1499
Anna Coleman Ladd,1500,1500
Erwin (Frederick) Springweiler,1501,1501
Francis Chapin,1502,1502
Ruth Raemisch,1503,1503
Brenda Putnam,1504,1504
William Scott Pyle,1505,1505
Jack Levine,1506,1506
John Atherton,1507,1507
Charles Houghton Howard,1508,1508
Frank Kleinholz,1509,1509
Jacob Lawrence,1510,1510
Kurt Ferdinand Roesch,1511,1511
Gladys Edgerly Bates,1512,1512
Henry Kreis,1513,1513
Alexander Calder,1514,1514
Frances Kent Lamont,1515,1515
Grace Hill Turnbull,1516,1516
Richmond Barthé,1517,1517
William W. Swallow,1518,1518
Janet de Coux,1519,1519
Viktor Schreckengost,1520,1520
Minna Wright Citron,1521,1521
Carl Schmitz,1522,1522
Eugene Berman,1523,1523
Bradley Walker Tomlin,1524,1524
Gladys Lewis Bush,1525,1525
Herzl Emanuel,1526,1526
John Sante,1527,1527
Daniel Rasmusson,1528,1528
Hugh Mesibov,1529,1529
"Samuel Joseph Brown, Jr.",1530,1530
Michael Leone,1531,1531
Julius Thiengen Bloch,1532,1532
Glenn Stuart Pearce,1533,1533
William Tasker,1534,1534
Josef Presser,1535,1535
Esther Garber,1536,1536
Thomas Flavell,1537,1537
Remo Farruggio,1538,1538
Reginald Wilson,1539,1539
Daniel Koerner,1540,1540
Sol Wilson,1541,1541
Isobel Bates,1542,1542
Elizabeth Terrell,1543,1543
Joseph De Martini,1544,1544
Joseph Kaplan,1545,1545
Morris Neuwirth,1546,1546
Gladys Kleinman,1547,1547
Perkins Harnly,1548,1548
Oronzo Gasparo,1549,1549
Joseph Wolins,1550,1550
Ben Benn,1551,1551
Lee Jackson,1552,1552
Rico Lebrun,1553,1553
Richard H. Recchia,1554,1554
Rene Paul Chambellan,1555,1555
Nahum Tschacbasov,1556,1556
Ivan Méstrovíc,1557,1557
Franklin Watkins,1558,1558
Jon Corbino,1559,1559
William C. McNulty,1560,1560
William Dean Fausett,1561,1561
Louis Schanker,1562,1562
Mary Eaton Dorr,1563,1563
Michel Alexander Werboff,1564,1564
Joseph A. Kiselewski,1565,1565
Sylvie Weinstein,1566,1566
Berthold Nebel,1567,1567
David Fredenthal,1568,1568
Edgardo Simone,1569,1569
Sidney Biehler Waugh,1570,1570
Margit Varga,1571,1571
Dahlov Ipcar,1572,1572
Isabel Burke Coll,1573,1573
Michael Lantz,1574,1574
Koren Der Harootian,1575,1575
Siuling Wong,1576,1576
William Charles Palmer,1577,1577
Karl Zerbe,1578,1578
William Manker,1579,1579
Winifred E. Phillips,1580,1580
Louis Benjamin Raynor,1581,1581
Herbert Harvey Sanders,1582,1582
H. Edward Winter,1583,1583
Snow Jade Wong,1584,1584
Harold E. Riegger,1585,1585
B. J. O. Nordfeldt,1586,1586
Everett Spruce,1587,1587
Thomas G. Lo Medico,1588,1588
Stanton Macdonald-Wright,1589,1589
Leo Friedlander,1590,1590
Irving Sherman,1591,1591
Grant Wood,1592,1592
"John A. Dreves|Corning Glass Works, Steuben Division",1593,1593
"Corning Glass Works, Steuben Division|George L. Thompson",1594,1594
Bruno Mankowski,1595,1595
Howard Whipple,1596,1596
Donal Hord,1597,1597
Kathleen Hollister,1598,1598
Cecil Howard,1599,1599
Arthur Osver,1600,1600
Priscilla Roberts,1601,1601
Robert Brackman,1602,1602
Ivan Albright,1603,1603
Flora Mace|Joey Kirkpatrick,1604,1604
Mary Shaffer,1605,1605
Albert W. Wein,1606,1606
Charles Henry Alston,1607,1607
Wheeler Williams,1608,1608
Andrew Michael Dasburg,1609,1609
Sueo Serisawa,1610,1610
Alice P. Shurtleff,1611,1611
Marion Greenwood,1612,1612
Lamar Dodd,1613,1613
"Edward Field Sanford, Jr.",1614,1614
Carlyle Brown,1615,1615
Reuben Tam,1616,1616
Walter Murch,1617,1617
Victor Higgins,1618,1618
William Thon,1619,1619
Leon Karp,1620,1620
Joseph Glasco,1621,1621
Karl Heinrich Gruppe,1622,1622
Henry Meloy,1623,1623
Ernest Cramer,1624,1624
Martha Franco,1625,1625
Gifford MacGregor Proctor,1626,1626
Jimmy Ernst,1627,1627
Peppino Mangravite,1628,1628
Attilio Salemme,1629,1629
Florine Stettheimer,1630,1630
Richard Haines,1631,1631
Henry Koerner,1632,1632
Duncan R. Stuart,1633,1633
Jean Jones Watts,1634,1634
Claude Bentley,1635,1635
Carl Gaertner,1636,1636
Katherine Sophie Dreier,1637,1637
Hedda Sterne,1638,1638
Robert Philipp,1639,1639
Balcomb Greene,1640,1640
William Grosvener Congdon,1641,1641
Peter Dalton,1642,1642
Abram Belskie,1643,1643
Sidney Simon,1644,1644
Cleve Gray,1645,1645
Robert Glenn Price,1646,1646
Anne Poor,1647,1647
Charles Kenneth Sibley,1648,1648
Arbit Blatas,1649,1649
John Groth,1650,1650
Peter Takal,1651,1651
Bessie Stough Callender,1652,1652
Xavier Gonzalez,1653,1653
Sue Fuller,1654,1654
William Kienbusch,1655,1655
Kay Sage,1656,1656
Charles Umlauf,1657,1657
Nathaniel Kaz,1658,1658
Calvin Albert,1659,1659
William Brice,1660,1660
Ynez Johnston,1661,1661
Victor Candell,1662,1662
Eliot Clark,1663,1663
John Taylor Arms,1664,1664
Yves Tanguy,1665,1665
John Hultberg,1666,1666
Richard Lippold,1667,1667
Nicolas Carone,1668,1668
Simon Lissim,1669,1669
Roy Mason,1670,1670
Stephen Etnier,1671,1671
Chen Chi,1672,1672
Carroll Cloar,1673,1673
Ruth Pruyn Goodrich,1674,1674
George Tooker,1675,1675
John Angel,1676,1676
Nancy Ellen Craig,1677,1677
Paul Fjelde,1678,1678
Pietro Montana,1679,1679
Carl A. Morris,1680,1680
Aaron A Shikler,1681,1681
Oscar Miestchaninoff,1682,1682
Jean de Marco,1683,1683
Paul B. Remmey,1684,1684
Donald De Lue,1685,1685
Sam Francis,1686,1686
Ilya Schor,1687,1687
Allan Houser,1688,1688
Charles Rudy,1689,1689
J. Sheldon Carey,1690,1690
"John Piper|Corning Glass Works, Steuben Division|George L. Thompson",1691,1691
"John Minton|Corning Glass Works, Steuben Division|Lloyd Atkins",1692,1692
"Corning Glass Works, Steuben Division|John Minton|Lloyd Atkins",1693,1693
"George L. Thompson|Corning Glass Works, Steuben Division",1694,1694
"Corning Glass Works, Steuben Division|Cho Chun Yung|Donald Pollard",1695,1695
"Sir Jacob Epstein|Corning Glass Works, Steuben Division|Donald Pollard",1696,1696
"Laurence Whistler|Corning Glass Works, Steuben Division",1697,1697
Audrey Newell,1698,1698
Gleb Derujinsky,1699,1699
Henry Gasser,1700,1700
Thomas Wilfred,1701,1701
Katharine Lane Weems,1702,1702
Leo Lentelli,1703,1703
F. Carlton Ball,1704,1704
Adolph Block,1705,1705
Patrick Henry Bruce,1706,1706
Adlai S. Hardin,1707,1707
Millie Bruhl Fredrick,1708,1708
Nathaniel Choate,1709,1709
Nathaniel Dirk,1710,1710
Stefano Cusumano,1711,1711
Oronzio Maldarelli,1712,1712
Lily Cushing,1713,1713
Mario Cooper,1714,1714
David Hare,1715,1715
Carl G. Mose,1716,1716
Albino Manca,1717,1717
Gertrude Schweitzer,1718,1718
Alfred Van Loen,1719,1719
Karl Pavany-Illava,1720,1720
Patricia Cunningham,1721,1721
Susanne Suba,1722,1722
Sidney Laufman,1723,1723
Frederic Whitaker,1724,1724
Robert A. Weinman,1725,1725
Frank Eliscu,1726,1726
Emily Winthrop Miles,1727,1727
Vuk Vuchinich,1728,1728
Harry Marinsky,1729,1729
Carlton Lehman,1730,1730
Katharine Lovell,1731,1731
Rudy Martinelli,1732,1732
Clara Fasano,1733,1733
Brian Connelly,1734,1734
Ethel Myers,1735,1735
Isabel Whitney,1736,1736
Jerome Blum,1737,1737
Avel de Knight,1738,1738
B. Shirley Carter,1739,1739
Walter Stein,1740,1740
Hazel Janicki,1741,1741
Aldo Casanova,1742,1742
A. Robert Birmelin,1743,1743
Robert Vickrey,1744,1744
Ralph Menconi,1745,1745
Elizabeth Nealon Weistrop,1746,1746
Robert Lohman,1747,1747
Robert Ranieri,1748,1748
Jonathan Scoville,1749,1749
Benjamin Knotts,1750,1750
Robert Andrew Parker,1751,1751
Everett Raymond Kinstler,1752,1752
Dorothy Coulter,1753,1753
Morton Schamberg,1754,1754
John Graham,1755,1755
Jean Xceron,1756,1756
Stefan Hirsch,1757,1757
Jules Bouy|F. Schumacher & Co.,1758,1758
American Decorative Hooked Rugs and Panels Co.|Jules Bouy,1759,1759
Fisher & Gentile Ltd.,1760,1760
Saul Goldman|Aristocrat Embroidery,1761,1761
"Malden Mills, Inc.",1762,1762
"Glenoit Mills, Inc.",1763,1763
Gabbe-Salm|Hanora Fabrics,1764,1764
"United Merchants & Manufacturers, Inc.",1765,1765
Julian Tomchin|Chardon Marché,1766,1766
"George Richardson, Inc.",1767,1767
Saul Goldman,1768,1768
"Malcolm Marshall Fabrics, Inc.",1769,1769
"Onondaga Silk Company, Inc.",1770,1770
Sheraton International Fabrics Corp. - TSM,1771,1771
"Jeri Silk Mfg. Co., Inc.",1772,1772
"Meyer Woolens, Inc.",1773,1773
Donald Richard Miller,1774,1774
(Matchett) Herring Coe,1775,1775
Gunta Stölzl Workshop|Anni Albers,1776,1776
Robert Beverly Hale,1777,1777
"Buffalo China (Buffalo, New York)",1778,1778
Rollin Crampton,1779,1779
Nina Winkel,1780,1780
Berroco Inc.,1781,1781
Chardon Marché,1782,1782
"Anglo Fabrics Company, Inc.",1783,1783
The Aerbaf Corporation,1784,1784
Ellen Gallagher,1785,1785
Laura Owens,1786,1786
Lynda Benglis,1787,1787
Michael Lekakis,1788,1788
Michael Aschenbrenner,1789,1789
Paul Chaleff,1790,1790
Paul Feeley,1791,1791
Earl Kerkam,1792,1792
Claes Oldenburg,1793,1793
Richard Mayhew,1794,1794
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1795,1795
Max Protetch|Glenn Ligon,1796,1796
Glenn Ligon|Burnet Editions|Max Protetch,1797,1797
Julian Stanczak,1798,1798
John Lund|Jasper Johns,1799,1799
Ludwig Mies van der Rohe|Berliner Metallgewerbe Josef Muller,1800,1800
M. Ali Tayar|Metalteks,1801,1801
Sean Scully|Burnet Editions,1802,1802
Ian Phillips,1803,1803
Landfall Press|Kara Walker,1804,1804
Joan Livingstone,1805,1805
"Solo Impressions, Inc.|Louise Bourgeois",1806,1806
Hamilton Press|Dennis Hopper,1807,1807
Gemini G.E.L.|Jasper Johns,1808,1808
Ellsworth Kelly|Gemini G.E.L.,1809,1809
Noblet Sérigraphie|Roy Lichtenstein,1810,1810
"Universal Limited Art Editions, Inc.|James Rosenquist",1811,1811
"Hampton Editions, Ltd.|David Salle",1812,1812
"Tyler Graphics, Ltd.|Frank Stella",1813,1813
Sam Feinstein,1814,1814
"Egmont Hegel Arens|Theodore C. Brookhart|Hobart Manufacturing Company, Troy, Ohio|David Anderson Meeker",1815,1815
Lester Beall,1816,1816
"Henry Dreyfuss|Birtman Electric Co. (Chicago, Illinois)",1817,1817
"Henry Dreyfuss|Westclox Company, Division of General Time Instruments Corp. (La Salle, Illinois)",1818,1818
"Henry Dreyfuss|Buffalo China (Buffalo, New York)",1819,1819
Helen Hughes Dulany,1820,1820
Betty Woodman|Viola Frey,1821,1821
Edgar Levy,1822,1822
"Harold L. Van Doren|John G. Rideout|The American National Company, Toledo, Ohio",1823,1823
Arthur Smith,1824,1824
Peter Todd Mitchell,1825,1825
Anne Wilson,1826,1826
"Walter Kidde Sales Company, Bloomfield, New Jersey|Norman Bel Geddes|Worthen Paxton",1827,1827
"Emerson Radio and Phonograph Corp., New York|Norman Bel Geddes",1828,1828
"Lurelle Guild|Aluminum Company of America, Kensington Inc. Division, New Kensington, Pennsylvania",1829,1829
"Wolfgang Hoffmann|Pola Hoffmann|Early American Pewter Company, Boston, MA",1830,1830
"Frank G. Holmes|Lenox, Incorporated",1831,1831
"Clarence Karstadt|Sears, Roebuck and Company",1832,1832
"Raymond Loewy|Purma Camera, Ltd., England",1833,1833
"J. Robert F. Swanson|Johnson Furniture Company, Grand Rapids, MI",1834,1834
John Rogers Cox,1835,1835
Alice Dalton Brown,1836,1836
"Donald Deskey|Geyer Publications, Andrew Geyer Inc. Publishers",1837,1837
"Isamu Noguchi|Zenith Radio Corporation (Chicago, Illinois)|Kurz-Kasch, Inc. (Dayton, Ohio)|Chicago Molded Products Corporation (Chicago, Illinois)",1838,1838
"Wilber L. Orme|Cambridge Glass Company (Cambridge, Ohio)",1839,1839
Peter Pfisterer,1840,1840
